Unnamed: 0.1,index,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column,alpha,beta
7588,4183,7977,CC(=C)[C@@H]1CN(C(=C1C)[Si](C)(C)C)[S](=O)(=O)c2ccc(C)cc2,9.72,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.1574074074074074,1.2510254306808857
7589,4183,7978,CC(=C)[C@H]1CN(C(=C1C)[Si](C)(C)C)[S](=O)(=O)c2ccc(C)cc2,11.25,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.1574074074074074,1.2510254306808857
7646,4226,8049,CC(=O)[C@H](CC(=O)c1ccccc1)C(=C)C(C)=O,8.0,1.0,0.2,10.1002/anie.201508108,OZ3,1.4125,1.647058823529412
7647,4226,8050,CC(=O)[C@@H](CC(=O)c1ccccc1)C(=C)C(C)=O,11.3,1.0,0.2,10.1002/anie.201508108,OZ3,1.4125,1.647058823529412
7648,4227,8051,CC(=O)C(=C)[C@@H](CC(=O)c1ccc(Br)cc1)C(=O)c2ccc(Br)cc2,8.1,1.0,0.2,10.1002/anie.201508108,OZ3,1.395061728395062,1.6153846153846156
7649,4227,8052,CC(=O)C(=C)[C@H](CC(=O)c1ccc(Br)cc1)C(=O)c2ccc(Br)cc2,11.3,1.0,0.2,10.1002/anie.201508108,OZ3,1.395061728395062,1.6153846153846156
7796,4325,8223,CC(C)OC(=O)[C@@H](CC(=O)c1ccccc1)C(=C)C=O,10.41,0.8,0.15,10.1039/C6CC02742C,OZ3,1.1018251681075888,1.1562269712601323
7797,4325,8224,CC(C)OC(=O)[C@H](CC(=O)c1ccccc1)C(=C)C=O,11.47,0.8,0.15,10.1039/C6CC02742C,OZ3,1.1018251681075888,1.1562269712601323
7802,4330,8231,CCCCC(=C)[C@@H]1CN(C(=C1)c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,11.04,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.0398550724637683,1.0593391773432237
7803,4330,8232,CCCCC(=C)[C@H]1CN(C(=C1)c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,11.48,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.0398550724637683,1.0593391773432237
8210,4574,8679,CCOC(=O)[C@H](CC(=O)c1ccccc1)C(=C)C(=O)CC,10.0,1.0,0.2,10.1002/anie.201508108,OZ3,1.19,1.267605633802817
8211,4574,8680,CCOC(=O)[C@@H](CC(=O)c1ccccc1)C(=C)C(=O)CC,11.9,1.0,0.2,10.1002/anie.201508108,OZ3,1.19,1.267605633802817
8298,4625,8775,Cc1ccc(cc1)[S](=O)(=O)NC[C@@H](\C=C\c2ccccc2)c3c(O)ccc4ccccc34,11.97,0.8,0.3,10.1021/acs.orglett.7b01136,OZ3,1.2481203007518795,1.3559017375674056
8299,4625,8774,Cc1ccc(cc1)[S](=O)(=O)NC[C@H](\C=C\c2ccccc2)c3c(O)ccc4ccccc34,14.94,0.8,0.3,10.1021/acs.orglett.7b01136,OZ3,1.2481203007518795,1.3559017375674056
8388,4683,8877,Clc1ccc(cc1)C(=O)C[C@@H](C(=C)C=O)C(=O)c2ccc(Cl)cc2,10.23,0.8,0.2,10.1039/C6CC02742C,OZ3,1.1759530791788857,1.2725208175624525
8389,4683,8878,Clc1ccc(cc1)C(=O)C[C@H](C(=C)C=O)C(=O)c2ccc(Cl)cc2,12.03,0.8,0.2,10.1039/C6CC02742C,OZ3,1.1759530791788857,1.2725208175624525
8558,4784,9063,CC(=C)[C@@H]1CN(C(=C1)c2ccccc2C)[S](=O)(=O)c3ccc(C)cc3,11.58,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.0544041450777202,1.0791954745443118
8559,4784,9064,CC(=C)[C@H]1CN(C(=C1)c2ccccc2C)[S](=O)(=O)c3ccc(C)cc3,12.21,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.0544041450777202,1.0791954745443118
8922,5007,9468,CCOC(=O)[C@@H](CC(=O)c1cccc(Br)c1)C(=C)C=O,11.37,1.0,0.1,10.1039/C6CC02742C,OZ3,1.1116974494283205,1.1499409681227866
8923,5007,9469,CCOC(=O)[C@H](CC(=O)c1cccc(Br)c1)C(=C)C=O,12.64,1.0,0.1,10.1039/C6CC02742C,OZ3,1.1116974494283205,1.1499409681227866
9016,5059,9567,CCOC(=O)[C@@H](CC(=O)c1ccc(Cl)cc1Cl)C(=C)C=O,11.08,1.0,0.1,10.1039/C6CC02742C,OZ3,1.1498194945848377,1.2029339853300731
9017,5059,9568,CCOC(=O)[C@H](CC(=O)c1ccc(Cl)cc1Cl)C(=C)C=O,12.74,1.0,0.1,10.1039/C6CC02742C,OZ3,1.1498194945848377,1.2029339853300731
9222,5179,9790,CC(C)C(=C)[C@@H]1CN(C(=C1)c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,11.59,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.1207937877480587,1.1757689893283114
9223,5179,9791,CC(C)C(=C)[C@H]1CN(C(=C1)c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,12.99,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.1207937877480587,1.1757689893283114
9316,5241,9900,CC(=C)[C@H]1CN(/C(C1)=C/c2ccc(cc2)C(C)(C)C)[S](=O)(=O)c3ccc(C)cc3,13.07,0.8,0.1,10.1002/anie.201605530,OZ3,1.4628921193573068,1.6405505558496558
9317,5241,9899,CC(=C)[C@@H]1CN(/C(C1)=C/c2ccc(cc2)C(C)(C)C)[S](=O)(=O)c3ccc(C)cc3,19.12,0.8,0.1,10.1002/anie.201605530,OZ3,1.4628921193573068,1.6405505558496558
9370,5273,9958,CC(=C)[C@@H]1CN(C(=C1)c2cccc(C)c2)[S](=O)(=O)c3ccc(C)cc3,11.53,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.1387684301821337,1.2024035420619863
9371,5273,9959,CC(=C)[C@H]1CN(C(=C1)c2cccc(C)c2)[S](=O)(=O)c3ccc(C)cc3,13.13,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.1387684301821337,1.2024035420619863
9646,5434,10257,CCOC(=O)[C@@H](CC(=O)C1CCCCC1)C(=C)C=O,11.67,0.8,0.1,10.1039/C6CC02742C,OZ3,1.157669237360754,1.228713486637663
9647,5434,10258,CCOC(=O)[C@H](CC(=O)C1CCCCC1)C(=C)C=O,13.51,0.8,0.1,10.1039/C6CC02742C,OZ3,1.157669237360754,1.228713486637663
9822,5543,10455,COc1ccc2ccc(O)c([C@@H](CN[S](=O)(=O)c3ccc(C)cc3)C(C)=C)c2c1,13.71,0.8,0.2,10.1021/acs.orglett.7b01136,OZ3,1.1692195477753464,1.2300446207238471
9823,5543,10454,COc1ccc2ccc(O)c([C@H](CN[S](=O)(=O)c3ccc(C)cc3)C(C)=C)c2c1,16.03,0.8,0.2,10.1021/acs.orglett.7b01136,OZ3,1.1692195477753464,1.2300446207238471
10060,5693,10723,CC(=C)[C@@H]1CN(C(=C1)c2ccc(Cl)cc2)[S](=O)(=O)c3ccc(C)cc3,11.54,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.2157712305025996,1.314592545799116
10061,5693,10724,CC(=C)[C@H]1CN(C(=C1)c2ccc(Cl)cc2)[S](=O)(=O)c3ccc(C)cc3,14.03,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.2157712305025996,1.314592545799116
10168,5764,10848,Brc1ccc(cc1)C(=O)C[C@@H](C(=C)C=O)C(=O)c2ccc(Br)cc2,11.73,0.8,0.2,10.1039/C6CC02742C,OZ3,1.2105711849957372,1.3047501542257864
10169,5764,10849,Brc1ccc(cc1)C(=O)C[C@H](C(=C)C=O)C(=O)c2ccc(Br)cc2,14.2,0.8,0.2,10.1039/C6CC02742C,OZ3,1.2105711849957372,1.3047501542257864
10326,5856,11019,CCOC(=O)[C@@H](CC(=O)c1ccccc1Br)C(=C)C=O,12.66,1.0,0.1,10.1039/C6CC02742C,OZ3,1.1342812006319114,1.1741803278688523
10327,5856,11020,CCOC(=O)[C@H](CC(=O)c1ccccc1Br)C(=C)C=O,14.36,1.0,0.1,10.1039/C6CC02742C,OZ3,1.1342812006319114,1.1741803278688523
10582,6009,11300,CCOC(=O)[C@@H](CC(=O)c1ccccc1)C(=C)C(C)=O,13.9,1.0,0.1,10.6023/A16070358,OZ3,1.0575539568345322,1.0727272727272723
10583,6009,11301,CCOC(=O)[C@H](CC(=O)c1ccccc1)C(=C)C(C)=O,14.7,1.0,0.1,10.6023/A16070358,OZ3,1.0575539568345322,1.0727272727272723
10800,6139,11540,CC(=C)[C@H]1CN(/C(C1)=C/c2cccc(Cl)c2)[S](=O)(=O)c3ccc(C)cc3,14.98,0.8,0.1,10.1002/anie.201605530,OZ3,1.121495327102804,1.1602818141787758
10801,6139,11539,CC(=C)[C@@H]1CN(/C(C1)=C/c2cccc(Cl)c2)[S](=O)(=O)c3ccc(C)cc3,16.8,0.8,0.1,10.1002/anie.201605530,OZ3,1.121495327102804,1.1602818141787758
11178,6358,11947,CC(=C)[C@@H]1CN(C(=C1)C2CC2)[S](=O)(=O)c3ccc(C)cc3,13.73,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.1267297887836851,1.1721919841662545
11179,6358,11948,CC(=C)[C@H]1CN(C(=C1)C2CC2)[S](=O)(=O)c3ccc(C)cc3,15.47,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.1267297887836851,1.1721919841662545
11184,6361,11954,CC(=C)[C@H]1CN(/C(C1)=C/c2ccc(C)cc2)[S](=O)(=O)c3ccc(C)cc3,15.48,0.8,0.1,10.1002/anie.201605530,OZ3,1.0923772609819122,1.1206242091944327
11185,6361,11953,CC(=C)[C@@H]1CN(/C(C1)=C/c2ccc(C)cc2)[S](=O)(=O)c3ccc(C)cc3,16.91,0.8,0.1,10.1002/anie.201605530,OZ3,1.0923772609819122,1.1206242091944327
11230,6395,12011,CC(=C)[C@H](CN[S](=O)(=O)c1ccc(C)cc1)c2c(OCC=C)ccc3ccccc23,15.53,0.8,0.2,10.1021/acs.orglett.7b01136,OZ3,1.5035415325177075,1.6568668626627472
11231,6395,12010,CC(=C)[C@@H](CN[S](=O)(=O)c1ccc(C)cc1)c2c(OCC=C)ccc3ccccc23,23.35,0.8,0.2,10.1021/acs.orglett.7b01136,OZ3,1.5035415325177075,1.6568668626627472
11278,6427,12066,CC(=O)[C@H](CC(=O)c1ccc2ccccc2c1)C(=C)C(C)=O,9.9,1.0,0.2,10.1002/anie.201508108,OZ3,1.5757575757575757,1.8142857142857145
11279,6427,12067,CC(=O)[C@@H](CC(=O)c1ccc2ccccc2c1)C(=C)C(C)=O,15.6,1.0,0.2,10.1002/anie.201508108,OZ3,1.5757575757575757,1.8142857142857145
11338,6466,12135,C=C(C=O)[C@H](CC(=O)c1ccccc1)C(=O)c2ccccc2,11.0,0.8,0.2,10.1039/C6CC02742C,OZ3,1.431818181818182,1.6440677966101696
11339,6466,12136,C=C(C=O)[C@@H](CC(=O)c1ccccc1)C(=O)c2ccccc2,15.75,0.8,0.2,10.1039/C6CC02742C,OZ3,1.431818181818182,1.6440677966101696
11388,6497,12192,CC(=C)[C@H]1CN(/C(C1)=C/c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,15.8,0.8,0.1,10.1002/anie.201605530,OZ3,1.0772151898734177,1.1002053388090347
11389,6497,12191,CC(=C)[C@@H]1CN(/C(C1)=C/c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,17.02,0.8,0.1,10.1002/anie.201605530,OZ3,1.0772151898734177,1.1002053388090347
11898,6799,12748,CC(=O)C(=C)[C@@H](CC(=O)c1ccc(C)cc1)C(=O)c2ccc(C)cc2,8.9,1.0,0.2,10.1002/anie.201508108,OZ3,1.8539325842696628,2.2666666666666666
11899,6799,12749,CC(=O)C(=C)[C@H](CC(=O)c1ccc(C)cc1)C(=O)c2ccc(C)cc2,16.5,1.0,0.2,10.1002/anie.201508108,OZ3,1.8539325842696628,2.2666666666666666
12042,6881,12903,CC(=C)[C@H]1CN(/C(C1)=C/c2ccc(Cl)cc2)[S](=O)(=O)c3ccc(C)cc3,16.79,0.8,0.1,10.1002/anie.201605530,OZ3,1.1006551518761167,1.1283706798328903
12043,6881,12902,CC(=C)[C@@H]1CN(/C(C1)=C/c2ccc(Cl)cc2)[S](=O)(=O)c3ccc(C)cc3,18.48,0.8,0.1,10.1002/anie.201605530,OZ3,1.1006551518761167,1.1283706798328903
12106,6925,12978,Cc1ccc(cc1)[S](=O)(=O)N2C[C@H](C=C2c3ccccc3)C(=C)c4ccccc4,15.79,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.0690310322989234,1.089601315248664
12107,6925,12979,Cc1ccc(cc1)[S](=O)(=O)N2C[C@@H](C=C2c3ccccc3)C(=C)c4ccccc4,16.88,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.0690310322989234,1.089601315248664
12120,6934,12994,CC(=C)[C@@H]1CN(C(=C1)c2cccc3ccccc23)[S](=O)(=O)c4ccc(C)cc4,15.46,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.093143596377749,1.121673003802281
12121,6934,12995,CC(=C)[C@H]1CN(C(=C1)c2cccc3ccccc23)[S](=O)(=O)c4ccc(C)cc4,16.9,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.093143596377749,1.121673003802281
12310,7051,13207,CC(=C)[C@H]1CN(C(/C1)=C/c2ccc(cc2)C#N)[S](=O)(=O)c3ccc(C)cc3,17.13,0.8,0.1,10.1002/anie.201605530,OZ3,1.050204319906597,1.063680118474639
12311,7051,13206,CC(=C)[C@@H]1CN(C(/C1)=C/c2ccc(cc2)C#N)[S](=O)(=O)c3ccc(C)cc3,17.99,0.8,0.1,10.1002/anie.201605530,OZ3,1.050204319906597,1.063680118474639
12462,7131,13362,CC(=C)[C@@H]1CN(C(=C1)CCc2ccccc2)[S](=O)(=O)c3ccc(C)cc3,14.73,0.8,0.05,10.1021/jacs.6b00386,OZ3,1.1805838424983028,1.239531742458352
12463,7131,13363,CC(=C)[C@H]1CN(C(=C1)CCc2ccccc2)[S](=O)(=O)c3ccc(C)cc3,17.39,0.8,0.05,10.1021/jacs.6b00386,OZ3,1.1805838424983028,1.239531742458352
12660,7244,13574,CC(=C)[C@@H]1CN(C(=C1C(C)=O)c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,12.33,0.8,0.3,10.1021/jacs.6b00386,OZ3,1.4363341443633415,1.6180356117174035
12661,7244,13575,CC(=C)[C@H]1CN(C(=C1C(C)=O)c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,17.71,0.8,0.3,10.1021/jacs.6b00386,OZ3,1.4363341443633415,1.6180356117174035
12918,7406,13865,CC(=C)[C@@H]1CN(C(=C1)c2oc3ccccc3c2)[S](=O)(=O)c4ccc(C)cc4,13.38,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.35949177877429,1.49308047155305
12919,7406,13866,CC(=C)[C@H]1CN(C(=C1)c2oc3ccccc3c2)[S](=O)(=O)c4ccc(C)cc4,18.19,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.35949177877429,1.49308047155305
12924,7411,13873,CC(=C)[C@@H]1CN(C(=C1)c2ccc(C)cc2)[S](=O)(=O)c3ccc(C)cc3,13.32,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.3663663663663663,1.5033522434244455
12925,7411,13874,CC(=C)[C@H]1CN(C(=C1)c2ccc(C)cc2)[S](=O)(=O)c3ccc(C)cc3,18.2,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.3663663663663663,1.5033522434244455
12960,7434,13914,CC(C)(C)OC(=O)C(C)(C)C[C@@H](C#Cc1ccc(cc1)C#N)c2cccc(c2)C(F)(F)F,16.91,0.5,0.02,10.1021/jacs.0c03130,OZ3,1.0768775872264933,1.117011701170117
12961,7434,13915,CC(C)(C)OC(=O)C(C)(C)C[C@H](C#Cc1ccc(cc1)C#N)c2cccc(c2)C(F)(F)F,18.21,0.5,0.02,10.1021/jacs.0c03130,OZ3,1.0768775872264933,1.117011701170117
12998,7456,13955,CC(=C)[C@@H]1CN(/C(C1)=C/Cc2ccccc2)[S](=O)(=O)c3ccc(C)cc3,15.87,0.8,0.1,10.1002/anie.201605530,OZ3,1.1537492123503466,1.199265006124949
12999,7456,13956,CC(=C)[C@H]1CN(/C(C1)=C/Cc2ccccc2)[S](=O)(=O)c3ccc(C)cc3,18.31,0.8,0.1,10.1002/anie.201605530,OZ3,1.1537492123503466,1.199265006124949
13060,7494,14024,C[S](=O)(=O)N1C[C@@H](C=C)C=C1c2ccccc2,13.51,0.8,0.3,10.1021/jacs.6b00386,OZ3,1.363434492968172,1.4967121901871523
13061,7494,14025,C[S](=O)(=O)N1C[C@H](C=C)C=C1c2ccccc2,18.42,0.8,0.3,10.1021/jacs.6b00386,OZ3,1.363434492968172,1.4967121901871523
13124,7531,14093,CC(=C)[C@@H]1CN(C(=C1)c2sccc2)[S](=O)(=O)c3ccc(C)cc3,15.39,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.202729044834308,1.2651933701657458
13125,7531,14094,CC(=C)[C@H]1CN(C(=C1)c2sccc2)[S](=O)(=O)c3ccc(C)cc3,18.51,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.202729044834308,1.2651933701657458
13492,7760,14506,CCOC(=O)[C@@H](CC(=O)c1sc2ccccc2c1)C(=C)C=O,16.51,0.8,0.2,10.1039/C6CC02742C,OZ3,1.1617201695941852,1.207217694994179
13493,7760,14507,CCOC(=O)[C@H](CC(=O)c1sc2ccccc2c1)C(=C)C=O,19.18,0.8,0.2,10.1039/C6CC02742C,OZ3,1.1617201695941852,1.207217694994179
13496,7762,14510,Cc1ccc(cc1)C(=O)C(=C)[C@@H](CC(=O)c2ccccc2)C(=O)c3ccccc3,10.7,1.0,0.2,10.1002/anie.201508108,OZ3,1.794392523364486,2.0897435897435903
13497,7762,14511,Cc1ccc(cc1)C(=O)C(=C)[C@H](CC(=O)c2ccccc2)C(=O)c3ccccc3,19.2,1.0,0.2,10.1002/anie.201508108,OZ3,1.794392523364486,2.0897435897435903
13548,7794,14568,CCOC(=O)[C@@H](CC(=O)c1sccc1)C(=C)C=O,15.21,1.0,0.15,10.1039/C6CC02742C,OZ3,1.26758711374096,1.3306255077173033
13549,7794,14569,CCOC(=O)[C@H](CC(=O)c1sccc1)C(=C)C=O,19.28,1.0,0.15,10.1039/C6CC02742C,OZ3,1.26758711374096,1.3306255077173033
13682,7877,14719,CC(=C)[C@H]1CN(/C(C1)=C/c2ccc3ccccc3c2)[S](=O)(=O)c4ccc(C)cc4,19.59,0.8,0.1,10.1002/anie.201605530,OZ3,1.1776416539050536,1.217976824303163
13683,7877,14718,CC(=C)[C@@H]1CN(/C(C1)=C/c2ccc3ccccc3c2)[S](=O)(=O)c4ccc(C)cc4,23.07,0.8,0.1,10.1002/anie.201605530,OZ3,1.1776416539050536,1.217976824303163
13730,7903,14769,Cc1ccc(cc1)[S](=O)(=O)N/2C[C@@H](CC2=C/c3ccccc3)C=C,19.62,0.8,0.1,10.1002/anie.201605530,OZ3,1.0779816513761469,1.095654892153798
13731,7903,14768,Cc1ccc(cc1)[S](=O)(=O)N/2C[C@H](CC2=C/c3ccccc3)C=C,21.15,0.8,0.1,10.1002/anie.201605530,OZ3,1.0779816513761469,1.095654892153798
13736,7907,14776,C[S](=O)(=O)N/1C[C@@H](CC1=C/c2ccccc2)C=C,19.67,0.8,0.2,10.1002/anie.201605530,OZ3,1.1764107778342654,1.2162667497662822
13737,7907,14775,C[S](=O)(=O)N/1C[C@H](CC1=C/c2ccccc2)C=C,23.14,0.8,0.2,10.1002/anie.201605530,OZ3,1.1764107778342654,1.2162667497662822
13992,8054,15050,CCOC(=O)[C@H](CC(=O)c1ccc2ccccc2c1)C(=C)C(C)=O,13.0,1.0,0.2,10.1002/anie.201508108,OZ3,1.553846153846154,1.712871287128713
13993,8054,15051,CCOC(=O)[C@@H](CC(=O)c1ccc2ccccc2c1)C(=C)C(C)=O,20.2,1.0,0.2,10.1002/anie.201508108,OZ3,1.553846153846154,1.712871287128713
14024,8072,15084,CC(=C)[C@@H]1CN(C(=C1)c2ccc3ccccc3c2)[S](=O)(=O)c4ccc(C)cc4,16.43,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.231284236153378,1.296759078484967
14025,8072,15085,CC(=C)[C@H]1CN(C(=C1)c2ccc3ccccc3c2)[S](=O)(=O)c4ccc(C)cc4,20.23,0.8,0.1,10.1021/jacs.6b00386,OZ3,1.231284236153378,1.296759078484967
14028,8074,15088,Cc1ccc(cc1)C(=O)C[C@@H](C(=C)C=O)C(=O)c2ccc(C)cc2,12.4,0.8,0.2,10.1039/C6CC02742C,OZ3,1.6330645161290325,1.894586894586894
14029,8074,15089,Cc1ccc(cc1)C(=O)C[C@H](C(=C)C=O)C(=O)c2ccc(C)cc2,20.25,0.8,0.2,10.1039/C6CC02742C,OZ3,1.6330645161290325,1.894586894586894
14276,8236,15374,CCOC(=O)[C@@H](CC(=O)c1ccc(cc1)c2ccccc2)C(=C)C=O,17.18,1.0,0.15,10.1039/C6CC02742C,OZ3,1.2130384167636787,1.2563025210084036
14277,8236,15375,CCOC(=O)[C@H](CC(=O)c1ccc(cc1)c2ccccc2)C(=C)C=O,20.84,1.0,0.15,10.1039/C6CC02742C,OZ3,1.2130384167636787,1.2563025210084036
14294,8248,15395,CCOC(=O)[C@@H](CC(=O)c1ccc2ccccc2c1)C(=C)C(C)=O,13.3,1.0,0.2,10.6023/A16070358,OZ3,1.5714285714285712,1.7307692307692306
14295,8248,15396,CCOC(=O)[C@H](CC(=O)c1ccc2ccccc2c1)C(=C)C(C)=O,20.9,1.0,0.2,10.6023/A16070358,OZ3,1.5714285714285712,1.7307692307692306
14336,8278,15447,CC(=C)[C@H]1CN(/C(C1)=C/c2cccc3ccccc23)[S](=O)(=O)c4ccc(C)cc4,20.97,0.8,0.05,10.1002/anie.201605530,OZ3,1.0705770147830234,1.0853271836264051
14337,8278,15446,CC(=C)[C@@H]1CN(/C(C1)=C/c2cccc3ccccc23)[S](=O)(=O)c4ccc(C)cc4,22.45,0.8,0.05,10.1002/anie.201605530,OZ3,1.0705770147830234,1.0853271836264051
14532,8394,15660,CCOC(=O)[C@@H](CC(=O)c1sccc1)C(=C)C(C)=O,14.3,1.0,0.2,10.6023/A16070358,OZ3,1.4965034965034962,1.6228070175438596
14533,8394,15661,CCOC(=O)[C@H](CC(=O)c1sccc1)C(=C)C(C)=O,21.4,1.0,0.2,10.6023/A16070358,OZ3,1.4965034965034962,1.6228070175438596
14562,8413,15694,CCOC(=O)[C@H](CC(=O)c1ccccc1Br)C(=C)C(C)=O,15.1,1.0,0.1,10.1002/anie.201508108,OZ3,1.423841059602649,1.5245901639344264
14563,8413,15695,CCOC(=O)[C@@H](CC(=O)c1ccccc1Br)C(=C)C(C)=O,21.5,1.0,0.1,10.1002/anie.201508108,OZ3,1.423841059602649,1.5245901639344264
14602,8439,15740,C=C(C=O)[C@H](CC(=O)c1ccccc1)C(=O)OCc2ccccc2,17.8,0.8,0.15,10.1039/C6CC02742C,OZ3,1.2112359550561798,1.2652557319223985
14603,8439,15741,C=C(C=O)[C@@H](CC(=O)c1ccccc1)C(=O)OCc2ccccc2,21.56,0.8,0.15,10.1039/C6CC02742C,OZ3,1.2112359550561798,1.2652557319223985
14840,8587,16007,CCOC(=O)[C@H](CC(=O)c1ccc(cc1)c2ccccc2)C(=C)C(C)=O,16.6,1.0,0.2,10.1002/anie.201508108,OZ3,1.3313253012048192,1.4014598540145986
