Unnamed: 0.1,index,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column,alpha,beta
1394,771,1468,CC(C)(C)N1C(=O)C[C@@]2(N(C(=O)c3ccc(I)cc23)c4cccc5cccnc45)C1=O,7.4,1.0,0.4,10.1002/anie.202108853,IA,1.3243243243243243,1.5333333333333334
1395,771,1469,CC(C)(C)N1C(=O)C[C@]2(N(C(=O)c3ccc(I)cc23)c4cccc5cccnc45)C1=O,9.8,1.0,0.4,10.1002/anie.202108853,IA,1.3243243243243243,1.5333333333333334
1396,772,1470,Cc1ccc2C(=O)N(c3cccc4cccnc34)[C@@]5(CC(=O)N(C5=O)C(C)(C)C)c2c1,7.6,1.0,0.4,10.1002/anie.202108853,IA,1.2894736842105263,1.468085106382979
1397,772,1471,Cc1ccc2C(=O)N(c3cccc4cccnc34)[C@]5(CC(=O)N(C5=O)C(C)(C)C)c2c1,9.8,1.0,0.4,10.1002/anie.202108853,IA,1.2894736842105263,1.468085106382979
1420,784,1495,CCOC(=O)N1C=Cc2c(Br)cccc2[C@H]1\C(=N\N)C(=O)OCC,9.891,0.5,0.3,10.1039/D0CC03201H,IA,1.257607926397735,1.6228306037643607
1421,784,1494,CCOC(=O)N1C=Cc2c(Br)cccc2[C@@H]1\C(=N\N)C(=O)OCC,12.439,0.5,0.3,10.1039/D0CC03201H,IA,1.257607926397735,1.6228306037643607
1426,787,1500,COC(=O)c1ccc2C(=O)N(c3cccc4cccnc34)[C@@]5(CC(=O)N(C5=O)C(C)(C)C)c2c1,7.4,1.0,0.4,10.1002/anie.202108853,IA,1.3378378378378375,1.5555555555555556
1427,787,1501,COC(=O)c1ccc2C(=O)N(c3cccc4cccnc34)[C@]5(CC(=O)N(C5=O)C(C)(C)C)c2c1,9.9,1.0,0.4,10.1002/anie.202108853,IA,1.3378378378378375,1.5555555555555556
1606,883,1687,CCOC(=O)N1C=Cc2cc(ccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC)C(C)(C)C,10.496,0.5,0.3,10.1039/D0CC03201H,IA,1.999904725609756,3.234880749574105
1607,883,1686,CCOC(=O)N1C=Cc2cc(ccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC)C(C)(C)C,20.991,0.5,0.3,10.1039/D0CC03201H,IA,1.999904725609756,3.234880749574105
1644,904,1726,CC(C)O[P](=O)(OC(C)C)C(=[N+]=[N-])[C@@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2ccccc12,8.293,0.5,0.3,10.1021/acs.orglett.6b02095,IA,1.2723984082961537,1.906137184115524
1645,904,1727,CC(C)O[P](=O)(OC(C)C)C(=[N+]=[N-])[C@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2ccccc12,10.552,0.5,0.3,10.1021/acs.orglett.6b02095,IA,1.2723984082961537,1.906137184115524
1696,933,1782,Cc1cccc(c1)[C@@H]2CCC(=O)N2,10.7,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.1308411214953271,1.1978798586572437
1697,933,1781,Cc1cccc(c1)[C@H]2CCC(=O)N2,12.1,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.1308411214953271,1.1978798586572437
1702,936,1788,CCOC(=O)N1C=Cc2c(Cl)cccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,10.716,0.5,0.3,10.1039/D0CC03201H,IA,1.236935423665547,1.516476810414972
1703,936,1787,CCOC(=O)N1C=Cc2c(Cl)cccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,13.255,0.5,0.3,10.1039/D0CC03201H,IA,1.236935423665547,1.516476810414972
1726,949,1812,CC(C)(C)N1C(=O)C[C@@]2(N(C(=O)C=C2c3ccccc3)c4cccc5cccnc45)C1=O,9.2,1.0,0.4,10.1002/anie.202108853,IA,1.173913043478261,1.2539682539682542
1727,949,1813,CC(C)(C)N1C(=O)C[C@]2(N(C(=O)C=C2c3ccccc3)c4cccc5cccnc45)C1=O,10.8,1.0,0.4,10.1002/anie.202108853,IA,1.173913043478261,1.2539682539682542
1752,962,1839,CCOC(=O)N1C=Cc2c(Br)cccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,10.851,0.5,0.3,10.1039/D0CC03201H,IA,1.2463367431573125,1.5292021381904568
1753,962,1838,CCOC(=O)N1C=Cc2c(Br)cccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,13.524,0.5,0.3,10.1039/D0CC03201H,IA,1.2463367431573125,1.5292021381904568
1772,972,1858,C[C@H]1NC(=O)c2cc(C)ccc12,9.9,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.101010101010101,1.1593625498007964
1773,972,1859,C[C@@H]1NC(=O)c2cc(C)ccc12,10.9,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.101010101010101,1.1593625498007964
1774,973,1861,CC(C)(C)c1ccc(cc1)[C@@H]2CCC(=O)N2,10.9,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.110091743119266,1.1649484536082473
1775,973,1860,CC(C)(C)c1ccc(cc1)[C@H]2CCC(=O)N2,12.1,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.110091743119266,1.1649484536082473
1808,990,1895,CCOC(=O)N1C=Cc2cc(ccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC)C(C)C,11.022,0.5,0.3,10.1039/D0CC03201H,IA,1.9742333514788608,3.0563002680965146
1809,990,1894,CCOC(=O)N1C=Cc2cc(ccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC)C(C)C,21.76,0.5,0.3,10.1039/D0CC03201H,IA,1.9742333514788608,3.0563002680965146
1880,1027,1967,CC(=O)c1cccc(c1)[C@@H](CCc2ccccc2)CC(=O)NC(C)(C)c3ccccn3,9.9,0.6,0.3,10.1002/anie.201804197,IA,1.1313131313131313,1.2565789473684208
1881,1027,1968,CC(=O)c1cccc(c1)[C@H](CCc2ccccc2)CC(=O)NC(C)(C)c3ccccn3,11.2,0.6,0.3,10.1002/anie.201804197,IA,1.1313131313131313,1.2565789473684208
1916,1045,2003,CC[C@H]1NC(=O)c2ccccc12,10.4,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.0865384615384617,1.1328413284132843
1917,1045,2004,CC[C@@H]1NC(=O)c2ccccc12,11.3,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.0865384615384617,1.1328413284132843
1936,1055,2024,CCOC(=O)N1C=C(c2ccccc2)c3ccccc3[C@H]1C(=[N+]=[N-])C(=O)OCC,11.378,0.5,0.1,10.1039/D0CC03201H,IA,1.176041483564774,1.3590892793115812
1937,1055,2023,CCOC(=O)N1C=C(c2ccccc2)c3ccccc3[C@@H]1C(=[N+]=[N-])C(=O)OCC,13.381,0.5,0.1,10.1039/D0CC03201H,IA,1.176041483564774,1.3590892793115812
1980,1080,2071,Cc1ccccc1[C@@H]2CCC(=O)N2,11.5,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.1478260869565218,1.2158730158730158
1981,1080,2070,Cc1ccccc1[C@H]2CCC(=O)N2,13.2,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.1478260869565218,1.2158730158730158
2028,1108,2122,CC(C)(C)N1C(=O)C[C@@]2(N(C(=O)c3ccc(C=O)cc23)c4cccc5cccnc45)C1=O,9.4,1.0,0.4,10.1002/anie.202108853,IA,1.2446808510638296,1.3538461538461537
2029,1108,2123,CC(C)(C)N1C(=O)C[C@]2(N(C(=O)c3ccc(C=O)cc23)c4cccc5cccnc45)C1=O,11.7,1.0,0.4,10.1002/anie.202108853,IA,1.2446808510638296,1.3538461538461537
2044,1117,2139,C[C@H]1NC(=O)c2cc(Br)ccc12,10.5,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.1142857142857143,1.1745454545454543
2045,1117,2140,C[C@@H]1NC(=O)c2cc(Br)ccc12,11.7,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.1142857142857143,1.1745454545454543
2066,1130,2164,CCOC(=O)N1C=Cc2cc(CC)ccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,11.772,0.5,0.3,10.1039/D0CC03201H,IA,1.9187903499830103,2.811118553248493
2067,1130,2163,CCOC(=O)N1C=Cc2cc(CC)ccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,22.588,0.5,0.3,10.1039/D0CC03201H,IA,1.9187903499830103,2.811118553248493
2098,1147,2196,CC(C)O[P](=O)(OC(C)C)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)c1ccccc1,10.555,0.5,0.1,10.1021/acs.orglett.7b00128,IA,1.1205116058739937,1.2675078864353313
2099,1147,2197,CC(C)O[P](=O)(OC(C)C)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)c1ccccc1,11.827,0.5,0.1,10.1021/acs.orglett.7b00128,IA,1.1205116058739937,1.2675078864353313
2120,1158,2219,CCOC(=O)N1C=Cc2cc(C)ccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,11.93,0.5,0.3,10.1039/D0CC03201H,IA,1.7188600167644594,2.399021207177814
2121,1158,2218,CCOC(=O)N1C=Cc2cc(C)ccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,20.506,0.5,0.3,10.1039/D0CC03201H,IA,1.7188600167644594,2.399021207177814
2124,1160,2222,C[C@H]1C(=O)NCCc2cc(Br)ccc12,10.064,1.0,0.2,10.1039/D0CC06311H,IA,1.1855127186009538,1.2606085985482969
2125,1160,2223,C[C@@H]1C(=O)NCCc2cc(Br)ccc12,11.931,1.0,0.2,10.1039/D0CC06311H,IA,1.1855127186009538,1.2606085985482969
2148,1172,2247,COc1cccc(c1)C(/C)=C/[C@H]2CC(CN2C(=S)Nc3cc(cc(c3)C(F)(F)F)C(F)(F)F)(c4ccccc4)c5ccccc5,12.02,0.7,0.05,10.1002/anie.201900955,IA,1.1930116472545758,1.2945230322814651
2149,1172,2246,COc1cccc(c1)C(/C)=C/[C@@H]2CC(CN2C(=S)Nc3cc(cc(c3)C(F)(F)F)C(F)(F)F)(c4ccccc4)c5ccccc5,14.34,0.7,0.05,10.1002/anie.201900955,IA,1.1930116472545758,1.2945230322814651
2158,1177,2257,CCOC(=O)N1C=Cc2cc(F)ccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,12.071,0.5,0.3,10.1039/D0CC03201H,IA,1.388120288294259,1.7470897783447616
2159,1177,2256,CCOC(=O)N1C=Cc2cc(F)ccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,16.756,0.5,0.3,10.1039/D0CC03201H,IA,1.388120288294259,1.7470897783447616
2184,1192,2285,CCOC(=O)N1C=Cc2cc(ccc2[C@H]1C(=[N+]=[N-])C(=O)OCC)C(C)(C)C,12.137,0.5,0.1,10.1039/D0CC03201H,IA,1.42654692263327,1.8169480826889688
2185,1192,2284,CCOC(=O)N1C=Cc2cc(ccc2[C@@H]1C(=[N+]=[N-])C(=O)OCC)C(C)(C)C,17.314,0.5,0.1,10.1039/D0CC03201H,IA,1.42654692263327,1.8169480826889688
2186,1194,2288,CCOC(=O)N1C=Cc2ccccc2[C@H]1C(=[N+]=[N-])C(=O)OC(C)C,12.163,0.5,0.1,10.1039/D0CC03201H,IA,1.1748746197484172,1.334276284771334
2187,1194,2287,CCOC(=O)N1C=Cc2ccccc2[C@@H]1C(=[N+]=[N-])C(=O)OC(C)C,14.29,0.5,0.1,10.1039/D0CC03201H,IA,1.1748746197484172,1.334276284771334
2200,1201,2301,COc1ccc(cc1)C(=O)N[C@H](CC(F)(F)F)c2c[nH]c3ccc(Cl)cc23,9.0,1.0,0.2,10.1039/D1SC06613G,IA,1.3555555555555554,1.524590163934426
2201,1201,2302,COc1ccc(cc1)C(=O)N[C@@H](CC(F)(F)F)c2c[nH]c3ccc(Cl)cc23,12.2,1.0,0.2,10.1039/D1SC06613G,IA,1.3555555555555554,1.524590163934426
2236,1221,2339,COc1ccc(cc1)C(=O)N[C@H](CC(F)(F)F)c2c[nH]c3ccc(Br)cc23,8.9,1.0,0.2,10.1039/D1SC06613G,IA,1.3820224719101124,1.5666666666666669
2237,1221,2340,COc1ccc(cc1)C(=O)N[C@@H](CC(F)(F)F)c2c[nH]c3ccc(Br)cc23,12.3,1.0,0.2,10.1039/D1SC06613G,IA,1.3820224719101124,1.5666666666666669
2246,1226,2350,CCOC(=O)N1C=Cc2cc(Cl)ccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,12.315,0.5,0.3,10.1039/D0CC03201H,IA,1.8145351197726352,2.5396776669224868
2247,1226,2349,CCOC(=O)N1C=Cc2cc(Cl)ccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,22.346,0.5,0.3,10.1039/D0CC03201H,IA,1.8145351197726352,2.5396776669224868
2254,1231,2359,CCOC(=O)N1C=Cc2cc(Br)ccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,12.392,0.5,0.3,10.1039/D0CC03201H,IA,2.072869593285992,3.01683859223301
2255,1231,2358,CCOC(=O)N1C=Cc2cc(Br)ccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,25.687,0.5,0.3,10.1039/D0CC03201H,IA,2.072869593285992,3.01683859223301
2266,1237,2371,CCOC(=O)N1C=Cc2ccccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,12.409,0.5,0.3,10.1039/D0CC03201H,IA,1.1946973970505277,1.365562112271145
2267,1237,2370,CCOC(=O)N1C=Cc2ccccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,14.825,0.5,0.3,10.1039/D0CC03201H,IA,1.1946973970505277,1.365562112271145
2272,1242,2378,FC(F)(F)C[C@@]1(CC(=NO1)c2ccc3ccccc3c2)c4ccccc4,9.94,0.8,0.15,10.1002/anie.201804315,IA,1.2535211267605637,1.3990498812351548
2273,1242,2379,FC(F)(F)C[C@]1(CC(=NO1)c2ccc3ccccc3c2)c4ccccc4,12.46,0.8,0.15,10.1002/anie.201804315,IA,1.2535211267605637,1.3990498812351548
2308,1263,2417,CC1(C)CN(C(=O)Nc2ccccc2C(F)(F)F)[C@@](CC(F)(F)F)(C1)c3ccccc3,10.58,0.5,0.1,10.1021/jacs.6b04077,IA,1.1909262759924386,1.4225941422594142
2309,1263,2418,CC1(C)CN(C(=O)Nc2ccccc2C(F)(F)F)[C@](CC(F)(F)F)(C1)c3ccccc3,12.6,0.5,0.1,10.1021/jacs.6b04077,IA,1.1909262759924386,1.4225941422594142
2346,1282,2456,O=C1CC[C@H](N1)c2ccccc2,12.7,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.094488188976378,1.132231404958678
2347,1282,2455,O=C1CC[C@@H](N1)c2ccccc2,13.9,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.094488188976378,1.132231404958678
2382,1300,2492,CCOC(=O)N1C=Cc2cc(OC)ccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,12.824,0.5,0.3,10.1039/D0CC03201H,IA,1.84443231441048,2.5417141230068334
2383,1300,2491,CCOC(=O)N1C=Cc2cc(OC)ccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,23.653,0.5,0.3,10.1039/D0CC03201H,IA,1.84443231441048,2.5417141230068334
2412,1315,2522,CN(C)C(=O)c1cccc(c1)[C@@]2(CC(F)(F)F)CC3(CCCC3)CO2,12.92,1.0,0.1,10.1002/anie.201702925,IA,1.2453560371517027,1.316367265469062
2413,1315,2521,CN(C)C(=O)c1cccc(c1)[C@]2(CC(F)(F)F)CC3(CCCC3)CO2,16.09,1.0,0.1,10.1002/anie.201702925,IA,1.2453560371517027,1.316367265469062
2428,1325,2540,Cc1ccc(cc1)[C@@H]2CCC(=O)N2,13.0,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.053846153846154,1.0746666666666669
2429,1325,2539,Cc1ccc(cc1)[C@H]2CCC(=O)N2,13.7,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.053846153846154,1.0746666666666669
2430,1326,2542,Fc1ccc(cc1)[C@@H]2CCC(=O)N2,13.0,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.053846153846154,1.0746666666666669
2431,1326,2541,Fc1ccc(cc1)[C@H]2CCC(=O)N2,13.7,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.053846153846154,1.0746666666666669
2474,1349,2587,C[C@@H]1NC(=O)c2ccc(C)cc12,13.2,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.090909090909091,1.1253263707571803
2475,1349,2586,C[C@H]1NC(=O)c2ccc(C)cc12,14.4,0.8,0.1,10.1021/acs.orglett.0c00669,IA,1.090909090909091,1.1253263707571803
2492,1359,2606,CCOC(=O)N1C=Cc2ccccc2[C@H]1C(=[N+]=[N-])C(=O)OCC,13.286,0.5,0.1,10.1039/D0CC03201H,IA,1.2036730392894777,1.361474752872028
2493,1359,2605,CCOC(=O)N1C=Cc2ccccc2[C@@H]1C(=[N+]=[N-])C(=O)OCC,15.992,0.5,0.1,10.1039/D0CC03201H,IA,1.2036730392894777,1.361474752872028
2518,1372,2632,CCOC(=O)N1C=Cc2cc(ccc2[C@H]1C(=[N+]=[N-])C(=O)OCC)C(C)C,13.358,0.5,0.1,10.1039/D0CC03201H,IA,1.292633627788591,1.5172003175443236
2519,1372,2631,CCOC(=O)N1C=Cc2cc(ccc2[C@@H]1C(=[N+]=[N-])C(=O)OCC)C(C)C,17.267,0.5,0.1,10.1039/D0CC03201H,IA,1.292633627788591,1.5172003175443236
2520,1373,2633,CCOC(=O)N1C=Cc2ccc(Br)cc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,12.273,0.5,0.3,10.1039/D0CC03201H,IA,1.0906053939542084,1.171790514444616
2521,1373,2634,CCOC(=O)N1C=Cc2ccc(Br)cc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,13.385,0.5,0.3,10.1039/D0CC03201H,IA,1.0906053939542084,1.171790514444616
2578,1402,2692,CO[P](=O)(OC)C(=[N+]=[N-])[C@]1(NC(=O)OC(C)(C)C)C(=O)Nc2ccccc12,13.513,0.5,0.3,10.1021/acs.orglett.6b02095,IA,1.1497076888921778,1.2622844548165435
2579,1402,2691,CO[P](=O)(OC)C(=[N+]=[N-])[C@@]1(NC(=O)OC(C)(C)C)C(=O)Nc2ccccc12,15.536,0.5,0.3,10.1021/acs.orglett.6b02095,IA,1.1497076888921778,1.2622844548165435
2594,1411,2708,COCN1C(=O)[C@@](NC(=O)OC(C)(C)C)(c2ccccc12)C(=[N+]=[N-])[P](=O)(OC)OC,11.631,0.5,0.3,10.1021/acs.orglett.6b02095,IA,1.1683432207032929,1.3357914594409193
2595,1411,2709,COCN1C(=O)[C@](NC(=O)OC(C)(C)C)(c2ccccc12)C(=[N+]=[N-])[P](=O)(OC)OC,13.589,0.5,0.3,10.1021/acs.orglett.6b02095,IA,1.1683432207032929,1.3357914594409193
2602,1415,2717,CC(C)(NC(=O)C[C@H]1CCOc2ccc(Br)cc12)c3ccccn3,13.6,1.0,0.2,10.1039/D1QO00302J,IA,1.1691176470588236,1.2149532710280375
2603,1415,2716,CC(C)(NC(=O)C[C@@H]1CCOc2ccc(Br)cc12)c3ccccn3,15.9,1.0,0.2,10.1039/D1QO00302J,IA,1.1691176470588236,1.2149532710280375
2620,1424,2735,CCOC(=O)N1C=Cc2cc(CC)ccc2[C@H]1C(=[N+]=[N-])C(=O)OCC,13.646,0.5,0.1,10.1039/D0CC03201H,IA,1.2990619961893597,1.520137649757838
2621,1424,2734,CCOC(=O)N1C=Cc2cc(CC)ccc2[C@@H]1C(=[N+]=[N-])C(=O)OCC,17.727,0.5,0.1,10.1039/D0CC03201H,IA,1.2990619961893597,1.520137649757838
2622,1426,2738,CCOC(=O)N1C=Cc2c(OC)cccc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,13.686,0.5,0.3,10.1039/D0CC03201H,IA,1.1561449656583371,1.2709865584580269
2623,1426,2737,CCOC(=O)N1C=Cc2c(OC)cccc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,15.823,0.5,0.3,10.1039/D0CC03201H,IA,1.1561449656583371,1.2709865584580269
2626,1428,2742,CCOC(=O)N1C=Cc2ccccc2[C@@H]1C(=N/N)/[P](=O)(OC)OC,13.699,0.5,0.3,10.1039/D0CC03201H,IA,1.193371778961968,1.3353589061906568
2627,1428,2741,CCOC(=O)N1C=Cc2ccccc2[C@H]1C(=N/N)/[P](=O)(OC)OC,16.348,0.5,0.3,10.1039/D0CC03201H,IA,1.193371778961968,1.3353589061906568
2684,1458,2800,CCO[P](=O)(OCC)C(=[N+]=[N-])[C@@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2ccccc12,10.6,0.5,0.3,10.1021/acs.orglett.6b02095,IA,1.3035849056603774,1.6704166666666669
2685,1458,2801,CCO[P](=O)(OCC)C(=[N+]=[N-])[C@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2ccccc12,13.818,0.5,0.3,10.1021/acs.orglett.6b02095,IA,1.3035849056603774,1.6704166666666669
2706,1469,2823,CCOC(=O)N1C=Cc2ccc(OC)cc2[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,13.901,0.5,0.3,10.1039/D0CC03201H,IA,1.2394072368894324,1.4108134798173064
2707,1469,2822,CCOC(=O)N1C=Cc2ccc(OC)cc2[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,17.229,0.5,0.3,10.1039/D0CC03201H,IA,1.2394072368894324,1.4108134798173064
2708,1470,2824,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)c1cccc(c1)C(F)(F)F,12.423,0.5,0.1,10.1021/acs.orglett.7b00128,IA,1.1200193190050711,1.225124565906689
2709,1470,2825,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)c1cccc(c1)C(F)(F)F,13.914,0.5,0.1,10.1021/acs.orglett.7b00128,IA,1.1200193190050711,1.225124565906689
2718,1475,2834,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)C(C)(C)C,12.143,0.5,0.1,10.1021/acs.orglett.7b00128,IA,1.1526805566993328,1.292290714173104
2719,1475,2835,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)C(C)(C)C,13.997,0.5,0.1,10.1021/acs.orglett.7b00128,IA,1.1526805566993328,1.292290714173104
2726,1480,2844,CCOC(=O)N1C=Cc2ccccc2[C@H]1C(=[N+]=[N-])C(=O)OC,14.009,0.5,0.1,10.1039/D0CC03201H,IA,1.2094367906345922,1.357412595931295
2727,1480,2843,CCOC(=O)N1C=Cc2ccccc2[C@@H]1C(=[N+]=[N-])C(=O)OC,16.943,0.5,0.1,10.1039/D0CC03201H,IA,1.2094367906345922,1.357412595931295
