Unnamed: 0,index,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
20731,11252,COc1ccc(cc1)C(=C\Cl)/[C@H]2[C@H]3N(CCc4ccccc34)N(C2=O)C(=O)c5ccccc5,21.1,0.75,0.15,10.1039/C5SC01972A,OD
20732,11252,COc1ccc(cc1)C(=C\Cl)/[C@@H]2[C@H]3N(CCc4ccccc34)N(C2=O)C(=O)c5ccccc5,46.5,0.75,0.15,10.1039/C5SC01972A,OD
20757,11265,C1[C@H]([C@@H](C=C1c2ccccc2)c3ccccc3)c4ccccc4,35.8,0.3,0.002,10.1038/nchem.1710,OD
20848,11319,CC(C)N(C(C)C)C(=O)[C@@H](N[S](=O)(=O)c1ccc(C)cc1)c2ccccc2,37.9,0.4,0.05,10.1021/acs.orglett.9b03452,OD
20849,11319,CC(C)N(C(C)C)C(=O)[C@H](N[S](=O)(=O)c1ccc(C)cc1)c2ccccc2,49.3,0.4,0.05,10.1021/acs.orglett.9b03452,OD
20874,11333,C1[C@H]([C@@H](C=C1c2occc2)c3ccccc3)c4ccccc4,34.4,0.3,0.002,10.1038/nchem.1710,OD
20939,11370,CC[C@]1(C\C=C\c2ccccc2)C(=NN(c3ccc(C)cc3)C1=O)C,8.697,1.0,0.2,10.1021/jacs.6b08236,OD
20940,11370,CC[C@@]1(C\C=C\c2ccccc2)C(=NN(c3ccc(C)cc3)C1=O)C,5.151,1.0,0.2,10.1021/jacs.6b08236,OD
21029,11421,Cc1c2cc(ccc2n([C@@H](c3ccccc3)c4ccc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc4)c1c8ccccc8)C(F)(F)F,6.0,1.0,0.15,10.1002/anie.201701947,OD
21030,11421,Cc1c2cc(ccc2n([C@H](c3ccccc3)c4ccc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc4)c1c8ccccc8)C(F)(F)F,5.3,1.0,0.15,10.1002/anie.201701947,OD
21042,11429,C[C@H](c1ccccc1)c2ccc(cc2)c3ccccc3,6.09,1.0,0.02,10.1021/jacs.0c09125,OD
21043,11429,C[C@@H](c1ccccc1)c2ccc(cc2)c3ccccc3,5.32,1.0,0.02,10.1021/jacs.0c09125,OD
21054,11435,C[C@H](c1ccccc1)c2cccc(c2)c3ccccc3,4.84,1.0,0.02,10.1021/jacs.0c09125,OD
21055,11435,C[C@@H](c1ccccc1)c2cccc(c2)c3ccccc3,5.37,1.0,0.02,10.1021/jacs.0c09125,OD
21125,11478,CCC[C@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,4.61,1.0,0.01,10.1021/jacs.0c09125,OD
21126,11478,CCC[C@@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,5.53,1.0,0.01,10.1021/jacs.0c09125,OD
21363,11612,COc1ccccc1\C=C\C=C\C[C@@](C)(C=O)c2ccccc2,37.731,0.5,0.05,10.1021/acs.orglett.0c03466,OD
21364,11612,COc1ccccc1\C=C\C=C\C[C@](C)(C=O)c2ccccc2,50.222,0.5,0.05,10.1021/acs.orglett.0c03466,OD
21416,11642,C[C@H]1[C@@H]2[C@H](N(C(C)=O)C1=O)C(=N/NC(=O)OC(C)(C)C)\c3ccccc23,58.47,1.0,0.06,10.1021/acs.orglett.7b01160,OD
21439,11656,Cl/C=C(/[C@H]1[C@H]2N(CCc3ccc(Br)cc23)N(C1=O)C(=O)c4ccccc4)c5ccccc5,16.4,0.75,0.15,10.1039/C5SC01972A,OD
21440,11656,Cl/C=C(/[C@@H]1[C@H]2N(CCc3ccc(Br)cc23)N(C1=O)C(=O)c4ccccc4)c5ccccc5,51.5,0.75,0.15,10.1039/C5SC01972A,OD
21554,11722,OCc1oc(cc1)[C@@H]([C@H](\C=C\c2cccc3ccccc23)c4cccc5ccccc45)c6ccccc6,45.52,1.0,0.03,10.1021/acscatal.7b02667,OD
21568,11731,O=C1C[C@H]([C@@H](O1)C(=O)c2ccccc2)c3ccccc3,32.2,0.5,0.2,10.1021/ol402877n,OD
21758,11848,Cc1ccc(cc1)C(=O)C[C@H]2[C@@H](c3ccccc3)c4cc(oc4N(C2=O)[S](=O)(=O)c5ccc(C)cc5)c6ccccc6,46.7,0.5,0.1,10.1002/anie.201910922,OD
21833,11893,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2cc(C)cc(C)c2)C(C)(C)C,5.6,1.0,0.07,10.1038/s41467/018/07462/w,OD
21834,11893,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2cc(C)cc(C)c2)C(C)(C)C,6.1,1.0,0.07,10.1038/s41467/018/07462/w,OD
21872,11914,C=C[C@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,5.49,1.0,0.01,10.1021/jacs.0c09125,OD
21873,11914,C=C[C@@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,6.12,1.0,0.01,10.1021/jacs.0c09125,OD
21906,11932,C[C@H](c1ccccc1)c2cccc3c(cc(cc23)c4ccccc4)c5ccccc5,5.38,1.0,0.05,10.1021/jacs.0c09125,OD
21907,11932,C[C@@H](c1ccccc1)c2cccc3c(cc(cc23)c4ccccc4)c5ccccc5,6.19,1.0,0.05,10.1021/jacs.0c09125,OD
22055,12013,Cc1ccc(cc1)N2N=C(C)[C@](C)(C\C=C\c3ccccc3)C2=O,10.88,1.0,0.2,10.1021/jacs.6b08236,OD
22056,12013,Cc1ccc(cc1)N2N=C(C)[C@@](C)(C\C=C\c3ccccc3)C2=O,6.378,1.0,0.2,10.1021/jacs.6b08236,OD
22139,12061,CCC[C@@H](N[S](=O)(=O)c1ccc(C)cc1)C(C)(C)C,6.8,1.0,0.07,10.1038/s41467/018/07462/w,OD
22140,12061,CCC[C@H](N[S](=O)(=O)c1ccc(C)cc1)C(C)(C)C,6.5,1.0,0.07,10.1038/s41467/018/07462/w,OD
22166,12076,COc1cccc(c1)[C@@H](C)c2cscc2,7.37,1.0,0.02,10.1021/jacs.0c09125,OD
22167,12076,COc1cccc(c1)[C@H](C)c2cscc2,6.52,1.0,0.02,10.1021/jacs.0c09125,OD
22391,12202,C(C[C@]1(CC=CC=C1)c2ccccc2)c3cc(cc(c3)c4ccccc4)c5ccccc5,6.0,1.0,0.02,10.1021/jacs.0c09125,OD
22392,12202,C(C[C@@]1(CC=CC=C1)c2ccccc2)c3cc(cc(c3)c4ccccc4)c5ccccc5,6.83,1.0,0.02,10.1021/jacs.0c09125,OD
22471,12245,Cc1c(n([C@@H](c2ccccc2)c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)c7cc(F)cc(F)c17)c8ccccc8,9.3,1.0,0.1,10.1002/anie.201701947,OD
22472,12245,Cc1c(n([C@H](c2ccccc2)c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)c7cc(F)cc(F)c17)c8ccccc8,6.9,1.0,0.1,10.1002/anie.201701947,OD
22553,12294,CC(C)[C@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3ccccc3,54.3,0.5,0.05,10.1038/s41467/018/04645/3,OD
22554,12294,CC(C)[C@@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3ccccc3,62.0,0.5,0.05,10.1038/s41467/018/04645/3,OD
22720,12396,O=C([C@]1(C)C(OC2=C(C)C=CC=C12)=O)OC3=CC=CC=C3,9.0,1.0,0.01,10.1039/C3CC47455K,OD
22721,12396,O=C([C@@]1(C)C(OC2=C(C)C=CC=C12)=O)OC3=CC=CC=C3,7.0,1.0,0.01,10.1039/C3CC47455K,OD
22799,12441,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2ccccc2)C34CC5CC(CC(C5)C3)C4,9.8,0.8,0.1,10.1038/s41467/018/07462/w,OD
22800,12441,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2ccccc2)C34CC5CC(CC(C5)C3)C4,7.1,0.8,0.1,10.1038/s41467/018/07462/w,OD
23013,12558,C[C@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,6.08,1.0,0.01,10.1021/jacs.0c09125,OD
23014,12558,C[C@@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,7.37,1.0,0.01,10.1021/jacs.0c09125,OD
23650,12916,Cc1ccc(cc1)[S](=O)(=O)N2C(=O)[C@@H](CC(=O)OCc3ccccc3)[C@@H](c4ccccc4)c5cc(oc25)c6ccccc6,51.1,0.5,0.1,10.1002/anie.201910922,OD
23739,12970,C[C@@H](CCN1C(=O)c2ccccc2C1=O)c3cc(Cl)cc(Cl)c3,9.2,0.8,0.1,10.1002/ntls.10021,OD
23740,12970,C[C@H](CCN1C(=O)c2ccccc2C1=O)c3cc(Cl)cc(Cl)c3,8.0,0.8,0.1,10.1002/ntls.10021,OD
23786,12995,CCOC(=O)CC[C@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,8.93,1.0,0.05,10.1021/jacs.0c09125,OD
23787,12995,CCOC(=O)CC[C@@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,8.08,1.0,0.05,10.1021/jacs.0c09125,OD
23820,13014,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2ccccc2)[Si](C)(C)C,6.3,1.0,0.1,10.1021/acs.orglett.8b04073,OD
23821,13014,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2ccccc2)[Si](C)(C)C,8.1,1.0,0.1,10.1021/acs.orglett.8b04073,OD
23909,13064,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2cccc(C)c2)C(C)(C)C,7.2,1.0,0.07,10.1038/s41467/018/07462/w,OD
23910,13064,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2cccc(C)c2)C(C)(C)C,8.2,1.0,0.07,10.1038/s41467/018/07462/w,OD
23953,13087,Fc1ccc2N(Cc3ccccc3)C(=O)[C@]4(C(=O)N(Cc5ccccc5)c6ccccc46)c2c1,9.11,1.0,0.3,10.1002/anie.201309967,OD
23954,13087,Fc1ccc2N(Cc3ccccc3)C(=O)[C@@]4(C(=O)N(Cc5ccccc5)c6ccccc46)c2c1,8.23,1.0,0.3,10.1002/anie.201309967,OD
24309,13285,Cc1cccc2C[C@H](NC(=O)c3ccccc3)C(=O)Oc12,11.8,1.0,0.2,10.1002/anie.202110286,OD
24310,13285,Cc1cccc2C[C@@H](NC(=O)c3ccccc3)C(=O)Oc12,8.6,1.0,0.2,10.1002/anie.202110286,OD
24441,13358,Cc1ccc(cc1)[C@@H](N[S](=O)(=O)c2ccc(C)cc2)C(C)(C)C,8.0,1.0,0.07,10.1038/s41467/018/07462/w,OD
24442,13358,Cc1ccc(cc1)[C@H](N[S](=O)(=O)c2ccc(C)cc2)C(C)(C)C,8.7,1.0,0.07,10.1038/s41467/018/07462/w,OD
24819,13570,COC(=O)C(=O)C1=CN[C@@]([C@H]1c2ccc(Cl)cc2)(C(=O)OC)c3ccc(F)cc3,11.83,1.0,0.2,10.1002/chem.201100636,OD
25328,13850,OC[C@@H](CCc1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,11.46,1.0,0.2,10.1021/jacs.0c09125,OD
25329,13850,OC[C@H](CCc1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,9.52,1.0,0.2,10.1021/jacs.0c09125,OD
25592,13993,C[C@@](C/C=C/C=C/c1cccc(Cl)c1)(C=O)c2ccccc2,11.296,1.0,0.03,10.6023/A18060235,OD
25593,13993,C[C@](C/C=C/C=C/c1cccc(Cl)c1)(C=O)c2ccccc2,9.776,1.0,0.03,10.6023/A18060235,OD
25696,14051,Cc1cccc(CO[P@@](=O)(c2ccccc2)c3ccc(cc3)C(C)(C)C)c1,9.2,0.8,0.1,10.1021/acs.orglett.0c01537,OD
25697,14051,Cc1cccc(CO[P@](=O)(c2ccccc2)c3ccc(cc3)C(C)(C)C)c1,9.84,0.8,0.1,10.1021/acs.orglett.0c01537,OD
