Unnamed: 0,index,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
9393,4964,CCC[C@@H](C=C)N1C(=O)c2ccccc2C1=O,12.533,1.0,0.005,10.1021/acscatal.0c00712,IG
9578,5065,O[C@@]1(CCCCC1=O)c2ccccc2Cl,11.28,1.0,0.1,10.1021/acs.orglett.0c01626,IG
9579,5065,O[C@]1(CCCCC1=O)c2ccccc2Cl,12.76,1.0,0.1,10.1021/acs.orglett.0c01626,IG
9885,5233,CC(C)N(C(C)C)C(=O)[C@@H](C)Cc1ccc(Cl)cc1,12.11,1.0,0.02,10.1002/anie.202004485,IG
9886,5233,CC(C)N(C(C)C)C(=O)[C@H](C)Cc1ccc(Cl)cc1,13.02,1.0,0.02,10.1002/anie.202004485,IG
9904,5244,C=C[C@@H](CCc1ccccc1)N2CCc3ccccc3C2,16.3,0.8,0.002,10.1021/jacs.9b06035,IG
9905,5244,C=C[C@H](CCc1ccccc1)N2CCc3ccccc3C2,13.09,0.8,0.002,10.1021/jacs.9b06035,IG
10042,5316,O[C@@]1(CCCCC1=O)c2cccc(Cl)c2,15.33,1.0,0.1,10.1021/acs.orglett.0c01626,IG
10043,5316,O[C@]1(CCCCC1=O)c2cccc(Cl)c2,13.21,1.0,0.1,10.1021/acs.orglett.0c01626,IG
10184,5392,Cc1ccc(cc1)[S](=O)(=O)n2c3C[C@@]4(C[C@@H](C=C4)c3c5ccccc25)C(=O)OC(C)(C)C,15.0,0.8,0.1,10.1021/acs.orglett.0c04030,IG
10303,5459,C[C@@]1(CN(Cc2ccccc2)C(=O)c3ccccc13)C=C,11.3,1.0,0.1,10.1016/j.gresc.2021.10.006,IG
10304,5459,C[C@]1(CN(Cc2ccccc2)C(=O)c3ccccc13)C=C,13.6,1.0,0.1,10.1016/j.gresc.2021.10.006,IG
10379,5502,Cc1cccc(c1)[C@@H](COCc2ccccc2)C(=O)c3cccc(C)c3,12.44,1.0,0.03,10.1002/anie.201903007,IG
10380,5502,Cc1cccc(c1)[C@H](COCc2ccccc2)C(=O)c3cccc(C)c3,13.65,1.0,0.03,10.1002/anie.201903007,IG
10427,5528,COc1ccc2CC[C@](C(=O)OC(C)(C)C)(C(=O)c2c1)C(C)(C)C=C,15.8,0.5,0.01,10.1021/acs.orglett.8b04030,IG
10428,5528,COc1ccc2CC[C@@](C(=O)OC(C)(C)C)(C(=O)c2c1)C(C)(C)C=C,13.7,0.5,0.01,10.1021/acs.orglett.8b04030,IG
10574,5610,CC(C)N(C(C)C)C(=S)[C@@H](C)Cc1ccc(C=C)cc1,9.73,1.0,0.01,10.1002/anie.202004485,IG
10575,5610,CC(C)N(C(C)C)C(=S)[C@H](C)Cc1ccc(C=C)cc1,13.88,1.0,0.01,10.1002/anie.202004485,IG
11093,5895,CC[C@H](C#C[Si](C(C)C)(C(C)C)C(C)C)c1ccc(Cl)nc1,15.06,0.3,0.01,10.1021/jacs.0c09125,IG
11094,5895,CC[C@@H](C#C[Si](C(C)C)(C(C)C)C(C)C)c1ccc(Cl)nc1,14.43,0.3,0.01,10.1021/jacs.0c09125,IG
11264,5987,O[C@@]1(CCCCC1=O)c2ccc(F)cc2,15.89,1.0,0.1,10.1021/acs.orglett.0c01626,IG
11265,5987,O[C@]1(CCCCC1=O)c2ccc(F)cc2,14.65,1.0,0.1,10.1021/acs.orglett.0c01626,IG
11425,6078,Cc1ccc(cc1)[C@]2(CC#C)CC(=C)OC2=O,16.0,2.0,0.003,10.1016/j.tetlet.2020.152106,IG
11426,6078,Cc1ccc(cc1)[C@@]2(CC#C)CC(=C)OC2=O,14.83,2.0,0.003,10.1016/j.tetlet.2020.152106,IG
11483,6110,COC1=C(CC=C)C(=O)[C@@]2(CC(=C)C[C@@]1(CC=C)C2=O)C(=O)c3ccccc3C,21.8,1.0,0.1,10.1021/acs.orglett.1c02842,IG
11766,6263,Cc1ccccc1COC[C@@H](C(=O)c2ccccc2)c3ccccc3,14.09,1.0,0.03,10.1002/anie.201903007,IG
11767,6263,Cc1ccccc1COC[C@H](C(=O)c2ccccc2)c3ccccc3,15.26,1.0,0.03,10.1002/anie.201903007,IG
11819,6291,Cc1cccc(c1)[C@@]2(O)CCCCC2=O,17.94,1.0,0.1,10.1021/acs.orglett.0c01626,IG
11820,6291,Cc1cccc(c1)[C@]2(O)CCCCC2=O,15.3,1.0,0.1,10.1021/acs.orglett.0c01626,IG
11853,6308,Fc1ccc(cc1)[C@]2(CC#C)CC(=C)OC2=O,16.22,1.0,0.01,10.1016/j.tetlet.2020.152106,IG
11854,6308,Fc1ccc(cc1)[C@@]2(CC#C)CC(=C)OC2=O,15.32,1.0,0.01,10.1016/j.tetlet.2020.152106,IG
11984,6378,C=C[C@@H]1COC(=O)[C@]12CCc3ccccc3C2=O,17.4,1.0,0.15,10.1021/acs.orglett.8b04030,IG
12006,6392,COC(=O)[C@@]1(O[C@@H]1C(=O)OC(C)(C)C)C(=Nc2ccccc2)C(=O)c3ccccc3,12.3,1.0,0.2,10.1021/acs.orglett.0c02108,IG
12016,6399,Fc1ccc(cc1)[C@@H](COCc2ccccc2)C(=O)c3ccc(F)cc3,12.69,1.0,0.03,10.1002/anie.201903007,IG
12017,6399,Fc1ccc(cc1)[C@H](COCc2ccccc2)C(=O)c3ccc(F)cc3,15.55,1.0,0.03,10.1002/anie.201903007,IG
12153,6477,O[C@@]1(CCCCC1=O)c2ccc(Cl)cc2,16.96,1.0,0.1,10.1021/acs.orglett.0c01626,IG
12154,6477,O[C@]1(CCCCC1=O)c2ccc(Cl)cc2,15.78,1.0,0.1,10.1021/acs.orglett.0c01626,IG
12466,6647,CC(C)N(C(C)C)C(=S)[C@@H](C)Cc1cccc(C)c1,13.42,0.7,0.01,10.1002/anie.202004485,IG
12467,6647,CC(C)N(C(C)C)C(=S)[C@H](C)Cc1cccc(C)c1,16.13,0.7,0.01,10.1002/anie.202004485,IG
12470,6649,COc1ccc(N[C@H](CCc2ccccc2)C(Cl)=C)cc1,17.692,1.0,0.01,10.1021/jacs.1c04016,IG
12471,6649,COc1ccc(N[C@@H](CCc2ccccc2)C(Cl)=C)cc1,16.147,1.0,0.01,10.1021/jacs.1c04016,IG
12509,6670,C=C[C@H]1COC(=O)[C@]12CCc3ccccc3C2=O,14.7,1.0,0.15,10.1021/acs.orglett.8b04030,IG
12510,6670,C=C[C@@H]1COC(=O)[C@]12CCc3ccccc3C2=O,16.2,1.0,0.15,10.1021/acs.orglett.8b04030,IG
12693,6768,CCCCOC(=O)[C@H]1O[C@]1(C(=O)OC)C(=Nc2ccccc2)C(=O)c3ccccc3,17.63,1.0,0.2,10.1021/acs.orglett.0c02108,IG
12694,6768,CCCCOC(=O)[C@@H]1O[C@]1(C(=O)OC)C(=Nc2ccccc2)C(=O)c3ccccc3,16.41,1.0,0.2,10.1021/acs.orglett.0c02108,IG
12714,6780,CCOC(=O)[C@]1(CCc2ccccc2C1=O)C3(CCCCC3)C=C,11.9,0.8,0.01,10.1021/acs.orglett.8b04030,IG
12715,6780,CCOC(=O)[C@@]1(CCc2ccccc2C1=O)C3(CCCCC3)C=C,16.5,0.8,0.01,10.1021/acs.orglett.8b04030,IG
12798,6824,Clc1ccc(cc1)[C@@H](COCc2ccccc2)C(=O)c3ccc(Cl)cc3,14.55,1.0,0.03,10.1002/anie.201903007,IG
12799,6824,Clc1ccc(cc1)[C@H](COCc2ccccc2)C(=O)c3ccc(Cl)cc3,16.6,1.0,0.03,10.1002/anie.201903007,IG
12800,6825,Clc1ccc(cc1)[C@]2(CC#C)CC(=C)OC2=O,15.15,2.0,0.003,10.1016/j.tetlet.2020.152106,IG
12801,6825,Clc1ccc(cc1)[C@@]2(CC#C)CC(=C)OC2=O,16.6,2.0,0.003,10.1016/j.tetlet.2020.152106,IG
13150,7019,COC(=O)[C@@]1(O[C@@H]1C(=O)OC2CCCC2)C(=Nc3ccccc3)C(=O)c4ccccc4,21.15,1.0,0.2,10.1021/acs.orglett.0c02108,IG
13188,7041,Cc1ccc(cc1)[S](=O)(=O)n2c3C[C@@]4(C[C@@H](C=C4)c3c5cc(ccc25)C(F)(F)F)C(=O)OCc6ccccc6,20.8,0.8,0.1,10.1021/acs.orglett.0c04030,IG
13271,7085,C=C[C@@H](CCc1ccccc1)C(Cc2ccccc2)(C#N)C#N,20.31,1.0,0.01,10.1021/acs.orglett.0c00962,IG
13272,7085,C=C[C@H](CCc1ccccc1)C(Cc2ccccc2)(C#N)C#N,17.25,1.0,0.01,10.1021/acs.orglett.0c00962,IG
13470,7186,CC(C)N(C(C)C)C(=S)[C@@H](C)Cc1ccc(Cl)cc1,13.18,0.7,0.01,10.1002/anie.202004485,IG
13471,7186,CC(C)N(C(C)C)C(=S)[C@H](C)Cc1ccc(Cl)cc1,17.51,0.7,0.01,10.1002/anie.202004485,IG
13584,7249,Cc1cccc(COC[C@@H](C(=O)c2ccccc2)c3ccccc3)c1,15.99,1.0,0.03,10.1002/anie.201903007,IG
13585,7249,Cc1cccc(COC[C@H](C(=O)c2ccccc2)c3ccccc3)c1,17.74,1.0,0.03,10.1002/anie.201903007,IG
13694,7311,COc1ccc(CN2C[C@](C)(C=C)c3ccc(F)cc3C2=O)cc1,16.3,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
13695,7311,COc1ccc(CN2C[C@@](C)(C=C)c3ccc(F)cc3C2=O)cc1,17.9,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
13783,7361,Brc1ccc(cc1)[C@]2(CC#C)CC(=C)OC2=O,16.27,2.0,0.005,10.1016/j.tetlet.2020.152106,IG
13784,7361,Brc1ccc(cc1)[C@@]2(CC#C)CC(=C)OC2=O,18.05,2.0,0.005,10.1016/j.tetlet.2020.152106,IG
13832,7387,C=Cc1ccc(cc1)[C@]2(CC#C)CC(=C)OC2=O,19.39,2.0,0.01,10.1016/j.tetlet.2020.152106,IG
13858,7402,COC(=O)[C@H]1[C@H]([C@@H]([C@H]2N1CCc3ccccc23)C(=O)n4nc(C)cc4C)c5ccc(OC)cc5,21.794,1.0,0.1,10.1002/chem.202102476,IG
13976,7468,FC(F)(F)c1ccc(cc1)[C@]2(CC#C)CC(=C)OC2=O,19.29,1.0,0.005,10.1016/j.tetlet.2020.152106,IG
13977,7468,FC(F)(F)c1ccc(cc1)[C@@]2(CC#C)CC(=C)OC2=O,18.37,1.0,0.005,10.1016/j.tetlet.2020.152106,IG
14013,7488,COC1=C(CC=C)C(=O)[C@@]2(CC(=C)C[C@@]1(CC=C)C2=O)C(=O)c3cc(C)cc(C)c3,28.0,1.0,0.2,10.1021/acs.orglett.1c02842,IG
14040,7502,O[C@@]1(CCCCC1=O)c2ccccc2,19.17,1.0,0.1,10.1021/acs.orglett.0c01626,IG
14041,7502,O[C@]1(CCCCC1=O)c2ccccc2,18.46,1.0,0.1,10.1021/acs.orglett.0c01626,IG
14122,7550,COc1ccc(CN2C[C@](C)(C=C)c3c(C)cccc3C2=O)cc1,17.4,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
14123,7550,COc1ccc(CN2C[C@@](C)(C=C)c3c(C)cccc3C2=O)cc1,18.6,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
14221,7605,Cc1ccc(cc1)[C@@]2(O)CCCCC2=O,21.11,1.0,0.05,10.1021/acs.orglett.0c01626,IG
14222,7605,Cc1ccc(cc1)[C@]2(O)CCCCC2=O,18.78,1.0,0.05,10.1021/acs.orglett.0c01626,IG
14347,7675,COC(=O)c1ccc(C[C@H](C)C(=S)N(C(C)C)C(C)C)cc1,22.06,1.0,0.05,10.1002/anie.202004485,IG
14348,7675,COC(=O)c1ccc(C[C@@H](C)C(=S)N(C(C)C)C(C)C)cc1,18.97,1.0,0.05,10.1002/anie.202004485,IG
14580,7801,Cc1cccc(c1)C(=O)[C@H](COCc2ccccc2)c3ccccc3,17.29,1.0,0.02,10.1002/anie.201903007,IG
14581,7801,Cc1cccc(c1)C(=O)[C@@H](COCc2ccccc2)c3ccccc3,19.3,1.0,0.02,10.1002/anie.201903007,IG
14795,7917,COc1ccc(CN2C[C@](C)(C=C)c3ccc(Cl)cc3C2=O)cc1,17.2,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
14796,7917,COc1ccc(CN2C[C@@](C)(C=C)c3ccc(Cl)cc3C2=O)cc1,19.7,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
14977,8015,Brc1ccc(cc1)[C@@H](COCc2ccccc2)C(=O)c3ccc(Br)cc3,18.53,1.0,0.03,10.1002/anie.201903007,IG
14978,8015,Brc1ccc(cc1)[C@H](COCc2ccccc2)C(=O)c3ccc(Br)cc3,20.0,1.0,0.03,10.1002/anie.201903007,IG
15344,8218,COc1ccc(CN2C[C@](C)(C=C)c3ccccc3C2=O)cc1,17.6,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
15345,8218,COc1ccc(CN2C[C@@](C)(C=C)c3ccccc3C2=O)cc1,20.8,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
15378,8238,COc1ccc(cc1)[C@]2(CC#C)CC(=C)OC2=O,23.06,1.0,0.02,10.1016/j.tetlet.2020.152106,IG
15379,8238,COc1ccc(cc1)[C@@]2(CC#C)CC(=C)OC2=O,20.85,1.0,0.02,10.1016/j.tetlet.2020.152106,IG
15510,8312,COc1ccc(Br)cc1[C@@]2(O)CCCCC2=O,34.92,1.0,0.1,10.1021/acs.orglett.0c01626,IG
15511,8312,COc1ccc(Br)cc1[C@]2(O)CCCCC2=O,21.05,1.0,0.1,10.1021/acs.orglett.0c01626,IG
15606,8364,C=C1C[C@](CC#C)(C(=O)O1)c2cscc2,24.43,1.0,0.01,10.1016/j.tetlet.2020.152106,IG
15607,8364,C=C1C[C@@](CC#C)(C(=O)O1)c2cscc2,21.27,1.0,0.01,10.1016/j.tetlet.2020.152106,IG
15621,8373,COc1ccc(CN2C[C@](C)(C=C)c3ccc(C)cc3C2=O)cc1,17.4,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
15622,8373,COc1ccc(CN2C[C@@](C)(C=C)c3ccc(C)cc3C2=O)cc1,21.3,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
15943,8550,CCC[C@@H](Nc1ccc(cc1)C#N)C=C,24.325,1.0,0.02,10.1021/acscatal.0c00712,IG
15944,8550,CCC[C@H](Nc1ccc(cc1)C#N)C=C,21.954,1.0,0.02,10.1021/acscatal.0c00712,IG
16245,8718,COc1ccc(cc1)[C@@H](C=C)[C@@]2(O)C(=O)N(C)c3ccc(cc23)[N+]([O-])=O,24.697,1.0,0.15,10.1021/acs.orglett.1c03101,IG
16341,8772,COc1ccc(CN2C[C@](C)(C=C)c3ccc(Br)cc3C2=O)cc1,19.6,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
16342,8772,COc1ccc(CN2C[C@@](C)(C=C)c3ccc(Br)cc3C2=O)cc1,22.9,1.0,0.2,10.1016/j.gresc.2021.10.006,IG
16486,8856,COc1ccc(CN2C[C@](C)(C=C)c3ccc4OCOc4c3C2=O)cc1,19.3,2.0,0.2,10.1016/j.gresc.2021.10.006,IG
16487,8856,COc1ccc(CN2C[C@@](C)(C=C)c3ccc4OCOc4c3C2=O)cc1,23.3,2.0,0.2,10.1016/j.gresc.2021.10.006,IG
16528,8879,CN(C)C(=O)[C@@](CC#C)(CC(C)=O)c1ccccc1,21.69,2.0,0.05,10.1016/j.tetlet.2020.152106,IG
16529,8879,CN(C)C(=O)[C@](CC#C)(CC(C)=O)c1ccccc1,23.37,2.0,0.05,10.1016/j.tetlet.2020.152106,IG
16801,9028,O[C@@]1(CCCCC1=O)c2ccc3ccccc3c2,41.18,1.0,0.1,10.1021/acs.orglett.0c01626,IG
16802,9028,O[C@]1(CCCCC1=O)c2ccc3ccccc3c2,24.02,1.0,0.1,10.1021/acs.orglett.0c01626,IG
16820,9040,C=C1C[C@](CC#Cc2ccccc2)(C(=O)O1)c3ccccc3,33.66,2.0,0.01,10.1016/j.tetlet.2020.152106,IG
16821,9040,C=C1C[C@@](CC#Cc2ccccc2)(C(=O)O1)c3ccccc3,24.11,2.0,0.01,10.1016/j.tetlet.2020.152106,IG
16826,9043,CC(C)N(C(C)C)C(=S)[C@@H](C)Cc1ccc(F)cc1,22.88,0.4,0.01,10.1002/anie.202004485,IG
16827,9043,CC(C)N(C(C)C)C(=S)[C@H](C)Cc1ccc(F)cc1,24.14,0.4,0.01,10.1002/anie.202004485,IG
17098,9199,Cc1ccc(cc1)[S](=O)(=O)n2c3C[C@@]4(C[C@@H](C=C4)c3c5cc(F)c(C)cc25)C(=O)OCc6ccccc6,31.1,0.8,0.1,10.1021/acs.orglett.0c04030,IG
17288,9306,Cc1ccc(cc1)[S](=O)(=O)n2c3C[C@@]4(C[C@@H](C=C4)c3c5cc(F)c(F)cc25)C(=O)OCc6ccccc6,30.1,0.8,0.1,10.1021/acs.orglett.0c04030,IG
17329,9332,COc1cccc(c1)C(=O)[C@@]23CC(=C)C[C@@](CC=C)(C2=O)C(=C(CC=C)C3=O)OC,45.1,1.0,0.2,10.1021/acs.orglett.1c02842,IG
17442,9396,COc1ccc(CN2C[C@](C)(C=C)c3cc4ccccc4cc3C2=O)cc1,14.0,2.0,0.3,10.1016/j.gresc.2021.10.006,IG
